investment_id,customer_id,investment_type,amount_invested,return_rate
4656,4663,Stocks,27798.09,0.0143
4657,3758,ETF,30092.58,0.0139
4658,1933,ETF,3606.98,0.0415
4659,4064,Stocks,28685.58,0.1434
4660,2024,Stocks,37761.36,0.0978
4661,3525,Mutual Funds,18439.61,0.0574
4662,4280,Bonds,49894.28,0.0899
4663,4077,Mutual Funds,22383.68,0.0745
4664,2676,ETF,25780.5,0.1015
4665,1547,Stocks,46728.26,0.0299
4666,2115,ETF,7411.26,0.058
4667,1576,Bonds,45632.34,0.0904
4668,62,Bonds,37333.48,0.0314
4669,3490,Mutual Funds,32949.5,0.1057
4670,1459,Bonds,33537.5,0.1109
4671,2509,Stocks,48958.32,0.1433
4672,2415,Stocks,9598.0,0.0562
4673,864,Bonds,26926.2,0.0341
4674,2772,Bonds,16642.71,0.1323
4675,3699,Bonds,11865.84,0.0495
4676,1416,Stocks,49183.88,0.0438
4677,4701,Mutual Funds,3096.12,0.0599
4678,1974,Bonds,12083.0,0.0352
4679,4877,ETF,9469.84,0.0893
4680,2654,ETF,22351.0,0.0333
4681,2421,Bonds,29016.02,0.0711
4682,605,ETF,43523.45,0.0944
4683,3748,ETF,25281.85,0.011
4684,4961,Bonds,41865.55,0.0877
4685,2388,Stocks,22987.46,0.0512
4686,2596,Bonds,6570.26,0.1284
4687,492,Mutual Funds,12798.06,0.1409
4688,2502,Bonds,43469.71,0.0492
4689,3706,Bonds,36470.31,0.051
4690,511,Stocks,19874.1,0.0144
4691,100,Stocks,38738.75,0.0733
4692,2869,Bonds,35719.1,0.0382
4693,4784,Stocks,5290.03,0.0636
4694,4097,Stocks,35942.54,0.0173
4695,4560,Stocks,2320.21,0.1435
4696,1241,Stocks,1314.94,0.0273
4697,1884,Bonds,13305.95,0.1104
4698,4822,Mutual Funds,4741.51,0.1313
4699,4859,ETF,30575.15,0.1025
4700,650,Stocks,19771.0,0.0969
4701,3087,ETF,9008.58,0.0381
4702,207,Mutual Funds,34994.77,0.1254
4703,4309,Mutual Funds,17940.36,0.1113
4704,3625,Stocks,47947.23,0.1103
4705,3970,Stocks,5765.55,0.1375
4706,2006,Stocks,1790.79,0.1441
4707,1035,Bonds,16023.37,0.022
4708,3146,Stocks,7874.93,0.0955
4709,4120,Mutual Funds,35661.97,0.1154
4710,2010,Bonds,13924.42,0.0154
4711,473,Stocks,38618.47,0.0328
4712,466,Stocks,40276.36,0.1259
4713,3383,ETF,39447.94,0.0582
4714,1843,Mutual Funds,32878.15,0.1205
4715,320,Bonds,24079.65,0.0205
4716,3722,Mutual Funds,34627.2,0.0475
4717,3580,Stocks,5847.91,0.0832
4718,3898,Mutual Funds,38141.2,0.0496
4719,207,Bonds,42964.91,0.0367
4720,1348,ETF,42809.48,0.0924
4721,3460,Mutual Funds,47133.6,0.0622
4722,3122,ETF,23553.4,0.0741
4723,1795,Stocks,36589.62,0.1432
4724,2487,ETF,1399.82,0.1361
4725,2403,Mutual Funds,46070.96,0.0101
4726,4842,Stocks,47075.98,0.1077
4727,4310,Mutual Funds,18655.86,0.056
4728,3950,ETF,11330.29,0.0542
4729,3076,Mutual Funds,12553.29,0.1379
4730,2948,ETF,19820.16,0.0617
4731,939,Stocks,43175.68,0.1155
4732,3402,Stocks,8625.2,0.0927
4733,1514,ETF,6605.97,0.0933
4734,4161,Stocks,48926.34,0.1251
4735,1115,ETF,32174.4,0.0194
4736,2205,ETF,10923.12,0.0971
4737,30,Bonds,24137.48,0.1197
4738,1540,Mutual Funds,5605.62,0.1018
4739,2930,Stocks,15368.75,0.0518
4740,336,ETF,1554.71,0.1259
4741,1560,Bonds,49450.33,0.0777
4742,269,Stocks,45577.63,0.0331
4743,3477,ETF,36078.18,0.024
4744,2488,Bonds,6207.89,0.0942
4745,3219,Mutual Funds,42030.91,0.1066
4746,3936,Mutual Funds,21664.19,0.0608
4747,871,ETF,35073.07,0.0906
4748,4596,Mutual Funds,7792.22,0.0132
4749,4272,Bonds,3527.96,0.0847
4750,3569,Bonds,48412.85,0.0558
4751,4565,ETF,47981.53,0.0614
4752,774,ETF,31106.94,0.0658
4753,79,ETF,15586.7,0.0929
4754,2122,ETF,43716.5,0.1252
4755,3859,Stocks,32057.19,0.1048
4756,1262,ETF,25238.44,0.1177
4757,2422,Stocks,43100.14,0.1266
4758,3511,Mutual Funds,32250.11,0.1015
4759,1930,Mutual Funds,34890.16,0.0759
4760,1187,ETF,17561.72,0.0487
4761,3730,Stocks,49628.12,0.0849
4762,1000,Bonds,5347.54,0.0919
4763,830,Stocks,39793.96,0.1294
4764,4489,Stocks,24636.1,0.1214
4765,2083,ETF,33356.27,0.1126
4766,3309,ETF,23655.86,0.0658
4767,83,Bonds,5540.62,0.1217
4768,745,Mutual Funds,5792.91,0.0328
4769,3364,Bonds,7482.65,0.0822
4770,2052,ETF,44170.67,0.0973
4771,1428,Mutual Funds,11259.12,0.0147
4772,3526,Stocks,38320.04,0.0351
4773,1818,Mutual Funds,22994.5,0.0704
4774,1301,Stocks,6690.35,0.1368
4775,2734,ETF,5814.06,0.0606
4776,516,Mutual Funds,39000.85,0.0291
4777,4533,Bonds,20565.05,0.0105
4778,1358,Stocks,36171.15,0.0491
4779,2268,Mutual Funds,17797.64,0.0655
4780,1949,ETF,15642.88,0.039
4781,3480,ETF,10070.71,0.0912
4782,100,Stocks,17107.05,0.1143
4783,695,ETF,27814.61,0.0158
4784,2906,Mutual Funds,18720.41,0.0663
4785,68,Bonds,1515.6,0.0678
4786,518,Stocks,3004.82,0.1038
4787,1742,ETF,14527.68,0.1089
4788,2704,ETF,20899.63,0.0285
4789,2023,Mutual Funds,34310.66,0.1307
4790,906,ETF,49370.45,0.1333
4791,1116,ETF,49269.82,0.0469
4792,4225,Stocks,15465.84,0.1195
4793,1881,Bonds,22957.53,0.023
4794,2951,Mutual Funds,31065.79,0.0175
4795,515,ETF,42691.77,0.0578
4796,406,Bonds,45040.32,0.1223
4797,426,ETF,23111.05,0.0924
4798,1935,Bonds,7701.72,0.0529
4799,3582,Mutual Funds,5602.48,0.1426
4800,4510,Mutual Funds,26096.27,0.0718
4801,2685,ETF,6017.92,0.0702
4802,3089,Bonds,35277.25,0.0736
4803,3045,ETF,13462.37,0.0509
4804,3391,Stocks,42679.92,0.1143
4805,1385,Bonds,41552.93,0.0105
4806,2599,Bonds,3194.23,0.0172
4807,2130,ETF,33804.79,0.0214
4808,1417,Stocks,48675.84,0.0742
4809,1030,Stocks,9041.23,0.0784
4810,1444,Bonds,47354.38,0.0744
4811,2869,Mutual Funds,44457.87,0.0729
4812,4848,Mutual Funds,17341.6,0.0579
4813,1020,Mutual Funds,42943.88,0.1267
4814,1787,Stocks,40480.44,0.1421
4815,3489,Mutual Funds,38060.26,0.0713
4816,2865,ETF,24678.6,0.0717
4817,3305,Mutual Funds,15808.17,0.0895
4818,110,Stocks,40653.28,0.0612
4819,3053,ETF,33607.6,0.0323
4820,2320,Stocks,26679.94,0.0945
4821,3625,Stocks,20659.11,0.1033
4822,4208,Stocks,46131.57,0.0994
4823,952,ETF,13822.25,0.1347
4824,1924,Bonds,41173.19,0.0831
4825,1489,Stocks,49450.13,0.138
4826,980,Mutual Funds,18882.18,0.1317
4827,2072,Stocks,19519.75,0.0938
4828,2206,Mutual Funds,46558.87,0.1178
4829,325,ETF,13045.25,0.0282
4830,231,ETF,33359.93,0.1253
4831,1735,Mutual Funds,29049.77,0.0626
4832,1794,Bonds,8226.25,0.0593
4833,4186,Mutual Funds,40788.28,0.0765
4834,23,Bonds,42567.68,0.135
4835,3225,Stocks,20045.44,0.0847
4836,1914,Mutual Funds,41393.26,0.1204
4837,4405,Bonds,48678.36,0.0681
4838,898,Stocks,16117.08,0.0142
4839,723,ETF,38729.07,0.1139
4840,2173,Stocks,25118.99,0.0583
4841,688,ETF,24253.16,0.1259
4842,1292,Stocks,47487.59,0.0266
4843,3321,ETF,3667.52,0.0775
4844,4348,ETF,49406.8,0.096
4845,643,Mutual Funds,1232.01,0.1333
4846,290,Stocks,46999.49,0.0953
4847,901,Mutual Funds,11618.08,0.0498
4848,2802,ETF,11470.18,0.1293
4849,3215,Bonds,7051.43,0.053
4850,3205,Stocks,12998.87,0.0822
4851,3627,ETF,24980.17,0.109
4852,4313,Stocks,33119.04,0.0812
4853,4964,Stocks,17860.46,0.087
4854,1895,ETF,11464.01,0.0158
4855,2070,Stocks,48216.59,0.0165
4856,986,Bonds,37883.28,0.1076
4857,3946,Stocks,9498.88,0.0404
4858,3926,Stocks,34574.7,0.0648
4859,1324,ETF,29907.83,0.0116
4860,4299,Bonds,40440.19,0.1076
4861,431,ETF,19205.54,0.0279
4862,2556,Mutual Funds,23283.28,0.1033
4863,3393,Stocks,2152.89,0.0126
4864,4703,Stocks,45589.74,0.0881
4865,2148,Stocks,33084.43,0.0487
4866,4406,Bonds,24665.64,0.0814
4867,3517,Stocks,4948.46,0.058
4868,1175,ETF,10725.58,0.033
4869,2502,Bonds,10550.64,0.1013
4870,2310,Stocks,9247.24,0.0722
4871,3510,Stocks,29648.89,0.0172
4872,804,Stocks,7427.68,0.1333
4873,3595,Mutual Funds,14676.45,0.0569
4874,2766,Mutual Funds,29232.55,0.1457
4875,1685,Stocks,9747.2,0.1466
4876,4970,ETF,15900.35,0.0265
4877,156,ETF,4594.0,0.0189
4878,3759,Stocks,27221.1,0.0205
4879,4528,ETF,47788.52,0.1094
4880,3545,Stocks,8299.89,0.1413
4881,3414,Mutual Funds,13571.64,0.0184
4882,1588,Stocks,5192.79,0.0288
4883,4438,ETF,30458.3,0.0512
4884,1751,ETF,22865.12,0.0275
4885,3613,Bonds,23704.69,0.0944
4886,752,ETF,49213.87,0.0978
4887,2144,Stocks,7307.42,0.1082
4888,3160,Bonds,44960.19,0.1384
4889,2184,Bonds,21383.35,0.1325
4890,2722,Mutual Funds,47295.17,0.051
4891,50,Bonds,28804.15,0.1429
4892,890,Bonds,18792.27,0.1451
4893,3853,Bonds,28273.97,0.0812
4894,3622,Stocks,1646.15,0.0891
4895,3809,Mutual Funds,31516.55,0.1475
4896,3803,Stocks,39138.08,0.0126
4897,2697,Stocks,31301.97,0.0304
4898,4238,Mutual Funds,30469.21,0.0655
4899,1036,ETF,47717.86,0.1416
4900,1081,Bonds,34499.23,0.0738
4901,4931,Bonds,1139.43,0.0649
4902,2989,Bonds,29613.64,0.1311
4903,2862,Bonds,46086.0,0.1108
4904,25,Mutual Funds,4432.52,0.1065
4905,4952,Bonds,22970.89,0.0127
4906,826,Mutual Funds,35307.33,0.0215
4907,3140,Bonds,22384.89,0.0755
4908,4324,Bonds,36717.53,0.128
4909,3990,ETF,34932.9,0.0785
4910,1517,Bonds,6974.8,0.0543
4911,461,Mutual Funds,22965.45,0.044
4912,3482,Bonds,36671.98,0.0664
4913,4210,Stocks,2081.1,0.0124
4914,4462,ETF,21765.68,0.0161
4915,679,Stocks,2343.22,0.1395
4916,1866,Bonds,4768.16,0.0484
4917,4215,ETF,42799.72,0.1253
4918,1999,Bonds,19829.01,0.0798
4919,188,Bonds,43541.18,0.099
4920,2168,Stocks,21741.11,0.0589
4921,3019,Stocks,45225.32,0.1304
4922,4971,Stocks,45244.23,0.0513
4923,2610,ETF,2366.3,0.0956
4924,2527,ETF,1962.91,0.1373
4925,612,Stocks,8312.8,0.0852
4926,4144,Mutual Funds,17012.2,0.0154
4927,1932,Mutual Funds,38773.17,0.1472
4928,1709,Bonds,44314.28,0.1245
4929,4305,Stocks,5287.4,0.086
4930,2551,ETF,11356.76,0.0733
4931,2742,Mutual Funds,34684.04,0.0741
4932,4550,Mutual Funds,14296.87,0.1298
4933,1465,Stocks,26857.71,0.0755
4934,121,ETF,33650.12,0.099
4935,2265,Stocks,37865.78,0.0492
4936,1247,Stocks,21448.2,0.0531
4937,3774,Stocks,28512.88,0.1018
4938,2616,Stocks,30926.99,0.0994
4939,1948,ETF,38611.63,0.1393
4940,4789,Bonds,1715.88,0.0282
4941,6,Stocks,23274.79,0.0547
4942,719,ETF,3042.49,0.0478
4943,4119,Bonds,23371.6,0.1272
4944,1463,Stocks,18304.64,0.1449
4945,317,Stocks,26349.38,0.0856
4946,2075,ETF,5933.47,0.1457
4947,1775,Stocks,35973.37,0.1353
4948,636,Stocks,4339.2,0.0629
4949,3104,Stocks,10461.57,0.1056
4950,855,ETF,18442.33,0.116
4951,4424,ETF,30361.59,0.149
4952,3729,Stocks,15992.49,0.1385
4953,1579,Mutual Funds,38942.34,0.0619
4954,1196,Bonds,42175.19,0.0791
4955,62,Bonds,23038.14,0.1046
4956,3380,Bonds,17965.44,0.1294
4957,631,Bonds,2216.78,0.0584
4958,349,Bonds,21685.61,0.0303
4959,1471,Mutual Funds,25410.88,0.117
4960,1584,Stocks,3084.49,0.0439
4961,2356,Stocks,21625.34,0.1257
4962,3484,Bonds,41128.47,0.1366
4963,4959,Mutual Funds,19188.76,0.0265
4964,3694,Mutual Funds,32934.66,0.0537
4965,975,Mutual Funds,22439.86,0.1415
4966,257,Stocks,32778.65,0.036
4967,2469,Bonds,24218.5,0.0718
4968,2638,Stocks,49853.66,0.1316
4969,751,ETF,19247.15,0.0233
4970,780,Mutual Funds,23284.49,0.1374
4971,1480,Bonds,49116.01,0.0956
4972,596,Bonds,44685.71,0.0429
4973,2637,Stocks,48938.52,0.0202
4974,486,Stocks,49106.88,0.1321
4975,125,ETF,46677.16,0.1477
4976,1692,ETF,17956.77,0.0773
4977,863,Mutual Funds,28000.34,0.0561
4978,4182,Bonds,1577.49,0.0382
4979,472,Mutual Funds,28279.54,0.1013
4980,3674,ETF,40938.93,0.0132
4981,4360,Stocks,14508.35,0.0706
4982,4929,ETF,12185.3,0.0678
4983,844,Mutual Funds,38846.26,0.06
4984,160,Stocks,32756.13,0.0113
4985,4743,ETF,24514.13,0.0421
4986,1653,Mutual Funds,38252.47,0.0262
4987,2460,Bonds,48140.45,0.0505
4988,544,ETF,45865.99,0.0294
4989,719,ETF,20808.94,0.0269
4990,338,Bonds,49718.48,0.0343
4991,3732,Stocks,9707.21,0.0467
4992,2382,Bonds,36878.58,0.0282
4993,320,Stocks,42117.96,0.1305
4994,4644,Bonds,5558.4,0.1048
4995,2953,Mutual Funds,47341.33,0.0708
4996,4413,Bonds,35883.88,0.0404
4997,4388,Bonds,20680.76,0.0137
4998,2717,Mutual Funds,33282.42,0.131
4999,4490,Mutual Funds,15976.28,0.1043
5000,1108,ETF,8293.33,0.0383
